,DateTime,Open,High,Low,Close,Volume
39,2020-07-06 21:00:00,316.91,317.05,316.91,317.05,-1
40,2020-07-06 21:20:00,317.05,317.05,316.905,316.99,-1
41,2020-07-06 21:40:00,316.99,317.005,316.95,316.95,-1
42,2020-07-06 22:00:00,316.95,317.19,316.77,316.85,-1
43,2020-07-06 22:20:00,316.85,316.96,316.78,316.875,-1
44,2020-07-06 22:40:00,316.875,317.41,316.875,317.255,-1
45,2020-07-06 23:00:00,317.255,317.915,317.225,317.445,-1
46,2020-07-06 23:20:00,317.445,317.925,317.435,317.86,-1
47,2020-07-06 23:40:00,317.86,318.115,317.625,317.705,-1
48,2020-07-07 08:00:00,315.2,315.825,315.065,315.285,-1
49,2020-07-07 08:20:00,315.285,315.41,314.35,314.925,-1
50,2020-07-07 08:40:00,314.925,315.04,314.525,314.735,-1
51,2020-07-07 09:00:00,314.735,314.815,314.21,314.425,-1
52,2020-07-07 09:20:00,314.425,314.585,314.115,314.485,-1
53,2020-07-07 09:40:00,314.485,314.585,314.09,314.445,-1
54,2020-07-07 10:00:00,314.445,314.565,313.915,314.465,-1
55,2020-07-07 10:20:00,314.465,315.035,314.3,314.745,-1
56,2020-07-07 10:40:00,314.745,314.795,314.345,314.475,-1
57,2020-07-07 11:00:00,314.475,314.945,314.295,314.915,-1
58,2020-07-07 11:20:00,314.915,315.03,314.735,314.885,-1
59,2020-07-07 11:40:00,314.885,315.485,314.855,315.24,-1
60,2020-07-07 12:00:00,315.24,315.455,315.015,315.015,-1
61,2020-07-07 12:20:00,315.015,315.12,314.695,314.805,-1
62,2020-07-07 12:40:00,314.805,315.34,314.79,315.305,-1
63,2020-07-07 13:00:00,315.305,315.405,315.18,315.195,-1
64,2020-07-07 13:20:00,315.195,315.72,314.895,315.12,-1
65,2020-07-07 13:40:00,315.12,316.245,315.08,315.98,-1
66,2020-07-07 14:00:00,315.98,317.045,315.84,316.855,-1
67,2020-07-07 14:20:00,316.855,316.94,316.325,316.38,-1
68,2020-07-07 14:40:00,316.38,316.93,316.045,316.835,-1
69,2020-07-07 15:00:00,316.835,317.39,316.73,317.36,-1
70,2020-07-07 15:20:00,317.36,317.515,316.725,316.795,-1
71,2020-07-07 15:40:00,316.795,317.215,316.58,316.735,-1
72,2020-07-07 16:00:00,316.735,316.985,316.295,316.415,-1
73,2020-07-07 16:20:00,316.415,316.545,316.12,316.175,-1
74,2020-07-07 16:40:00,316.175,316.385,315.925,316.375,-1
75,2020-07-07 17:00:00,316.375,316.555,315.715,316.08,-1
76,2020-07-07 17:20:00,316.08,316.365,315.865,316.21,-1
77,2020-07-07 17:40:00,316.21,316.445,315.98,316.2,-1
78,2020-07-07 18:00:00,316.2,316.295,315.835,315.885,-1
79,2020-07-07 18:20:00,315.885,315.98,315.1,315.195,-1
80,2020-07-07 18:40:00,315.195,315.565,315.045,315.525,-1
81,2020-07-07 19:00:00,315.525,315.53,314.68,314.96,-1
82,2020-07-07 19:20:00,314.96,315.305,314.63,314.755,-1
83,2020-07-07 19:40:00,314.755,314.83,313.37,313.73,-1
84,2020-07-07 20:00:00,313.73,314.035,313.625,313.785,-1
85,2020-07-07 20:20:00,313.785,313.88,313.56,313.715,-1
86,2020-07-07 20:40:00,313.715,313.805,313.57,313.655,-1
87,2020-07-07 21:00:00,313.655,313.76,313.62,313.675,-1
88,2020-07-07 21:20:00,313.675,313.785,313.55,313.605,-1
89,2020-07-07 21:40:00,313.605,313.9,313.515,313.675,-1
90,2020-07-07 22:00:00,313.675,314.125,313.595,314.025,-1
91,2020-07-07 22:20:00,314.025,314.055,313.62,313.755,-1
92,2020-07-07 22:40:00,313.755,313.92,313.705,313.735,-1
93,2020-07-07 23:00:00,313.735,314.18,313.71,314.055,-1
94,2020-07-07 23:20:00,314.055,314.19,314.005,314.045,-1
95,2020-07-07 23:40:00,314.045,314.28,314.035,314.155,-1
96,2020-07-08 08:00:00,314.66,314.81,314.16,314.46,-1
97,2020-07-08 08:20:00,314.46,315.32,313.985,314.795,-1
98,2020-07-08 08:40:00,314.795,315.02,314.245,314.38,-1
99,2020-07-08 09:00:00,314.38,314.5,313.265,313.415,-1
100,2020-07-08 09:20:00,313.415,313.825,313.215,313.625,-1
101,2020-07-08 09:40:00,313.625,313.655,313.025,313.51,-1
102,2020-07-08 10:00:00,313.51,313.665,313.11,313.535,-1
103,2020-07-08 10:20:00,313.535,313.715,313.285,313.71,-1
104,2020-07-08 10:40:00,313.71,314.1,313.7,314.095,-1
105,2020-07-08 11:00:00,314.095,314.325,313.995,314.265,-1
106,2020-07-08 11:20:00,314.265,314.295,313.79,314.19,-1
107,2020-07-08 11:40:00,314.19,314.695,314.19,314.475,-1
108,2020-07-08 12:00:00,314.475,314.59,313.955,314.135,-1
109,2020-07-08 12:20:00,314.135,314.305,313.86,313.885,-1
110,2020-07-08 12:40:00,313.885,314.355,313.735,314.225,-1
111,2020-07-08 13:00:00,314.225,314.385,313.905,314.28,-1
112,2020-07-08 13:20:00,314.28,315.43,314.205,315.395,-1
113,2020-07-08 13:40:00,315.395,316.19,315.25,316.1,-1
114,2020-07-08 14:00:00,316.1,316.305,315.565,315.74,-1
115,2020-07-08 14:20:00,315.74,315.785,315.115,315.59,-1
116,2020-07-08 14:40:00,315.59,315.775,315.03,315.39,-1
117,2020-07-08 15:00:00,315.39,315.47,313.405,313.44,-1
118,2020-07-08 15:20:00,313.44,313.905,312.705,313.86,-1
119,2020-07-08 15:40:00,313.86,314.37,313.745,314.14,-1
120,2020-07-08 16:00:00,314.14,314.715,313.995,314.67,-1
121,2020-07-08 16:20:00,314.67,314.73,314.42,314.53,-1
122,2020-07-08 16:40:00,314.53,314.945,314.105,314.915,-1
123,2020-07-08 17:00:00,314.915,314.955,314.245,314.25,-1
124,2020-07-08 17:20:00,314.25,314.415,313.57,314.365,-1
125,2020-07-08 17:40:00,314.365,314.425,313.695,313.86,-1
126,2020-07-08 18:00:00,313.86,314.405,313.605,314.2,-1
127,2020-07-08 18:20:00,314.2,314.65,314.035,314.34,-1
128,2020-07-08 18:40:00,314.34,314.715,313.815,314.57,-1
129,2020-07-08 19:00:00,314.57,315.495,314.52,315.375,-1
130,2020-07-08 19:20:00,315.375,316.07,315.34,315.46,-1
131,2020-07-08 19:40:00,315.46,316.165,315.165,316.115,-1
132,2020-07-08 20:00:00,316.115,316.655,315.93,316.435,-1
133,2020-07-08 20:20:00,316.435,316.715,316.365,316.67,-1
134,2020-07-08 20:40:00,316.67,316.675,316.515,316.585,-1
135,2020-07-08 21:00:00,316.585,316.585,316.535,316.545,-1
136,2020-07-08 21:20:00,316.545,316.605,316.54,316.605,-1
137,2020-07-08 21:40:00,316.605,316.7,316.515,316.605,-1
138,2020-07-08 22:00:00,316.605,317.43,316.605,316.835,-1
139,2020-07-08 22:20:00,316.835,316.885,316.735,316.795,-1
140,2020-07-08 22:40:00,316.795,316.84,316.585,316.735,-1
141,2020-07-08 23:00:00,316.735,316.84,316.565,316.74,-1
142,2020-07-08 23:20:00,316.74,316.915,316.615,316.795,-1
143,2020-07-08 23:40:00,316.795,317.05,316.745,316.855,-1
144,2020-07-09 08:00:00,316.06,318.56,312.465,316.375,-1
145,2020-07-09 08:20:00,316.375,316.395,316.075,316.365,-1
146,2020-07-09 08:40:00,316.365,316.365,316.055,316.135,-1
147,2020-07-09 09:00:00,316.135,316.53,315.84,315.91,-1
148,2020-07-09 09:20:00,315.91,315.945,315.385,315.945,-1
149,2020-07-09 09:40:00,315.945,318.495,315.865,316.265,-1
150,2020-07-09 10:00:00,316.265,316.445,316.065,316.35,-1
151,2020-07-09 10:20:00,316.35,316.44,316.14,316.205,-1
152,2020-07-09 10:40:00,316.205,316.21,315.835,315.965,-1
153,2020-07-09 11:00:00,315.965,316.175,315.935,316.175,-1
154,2020-07-09 11:20:00,316.175,316.75,316.1,316.665,-1
155,2020-07-09 11:40:00,316.665,316.695,316.49,316.58,-1
156,2020-07-09 12:00:00,316.58,316.66,316.29,316.615,-1
157,2020-07-09 12:20:00,316.615,317.1,316.59,317.065,-1
158,2020-07-09 12:40:00,317.065,317.2,316.92,316.955,-1
159,2020-07-09 13:00:00,316.955,317.025,316.775,316.82,-1
160,2020-07-09 13:20:00,316.82,317.1,315.7,315.86,-1
161,2020-07-09 13:40:00,315.86,316.15,315.34,316.1,-1
162,2020-07-09 14:00:00,316.1,316.405,314.665,314.83,-1
163,2020-07-09 14:20:00,314.83,315.42,314.15,314.18,-1
164,2020-07-09 14:40:00,314.18,314.255,311.825,311.95,-1
165,2020-07-09 15:00:00,311.95,312.595,310.695,310.74,-1
166,2020-07-09 15:20:00,310.74,312.345,310.68,311.99,-1
167,2020-07-09 15:40:00,311.99,312.305,310.985,312.24,-1
168,2020-07-09 16:00:00,312.24,313.435,312.065,313.245,-1
169,2020-07-09 16:20:00,313.245,313.44,312.74,312.97,-1
170,2020-07-09 16:40:00,312.97,313.62,312.935,313.5,-1
171,2020-07-09 17:00:00,313.5,314.335,313.245,314.125,-1
172,2020-07-09 17:20:00,314.125,314.145,313.78,313.985,-1
173,2020-07-09 17:40:00,313.985,314.41,313.22,313.39,-1
174,2020-07-09 18:00:00,313.39,314.685,313.18,314.605,-1
175,2020-07-09 18:20:00,314.605,314.65,314.245,314.335,-1
176,2020-07-09 18:40:00,314.335,314.91,314.225,314.875,-1
177,2020-07-09 19:00:00,314.875,315.555,314.755,315.02,-1
178,2020-07-09 19:20:00,315.02,315.05,313.28,313.92,-1
179,2020-07-09 19:40:00,313.92,315.2,313.46,314.425,-1
180,2020-07-09 20:00:00,314.425,314.86,314.095,314.095,-1
181,2020-07-09 20:20:00,314.095,314.285,313.06,314.135,-1
182,2020-07-09 20:40:00,314.135,314.48,314.135,314.31,-1
183,2020-07-09 21:00:00,314.31,314.325,314.215,314.26,-1
184,2020-07-09 21:20:00,314.26,314.325,314.25,314.295,-1
185,2020-07-09 21:40:00,314.295,314.58,313.185,314.575,-1
186,2020-07-09 22:00:00,314.575,315.195,312.195,314.59,-1
187,2020-07-09 22:20:00,314.59,314.675,314.255,314.575,-1
188,2020-07-09 22:40:00,314.575,314.595,314.455,314.54,-1
189,2020-07-09 23:00:00,314.54,314.61,314.195,314.595,-1
190,2020-07-09 23:20:00,314.595,315.515,314.59,315.295,-1
191,2020-07-09 23:40:00,315.295,315.46,315.135,315.2,-1
192,2020-07-10 08:00:00,312.69,316.83,310.845,313.24,-1
193,2020-07-10 08:20:00,313.24,313.515,312.785,312.9,-1
194,2020-07-10 08:40:00,312.9,313.16,311.265,312.61,-1
195,2020-07-10 09:00:00,312.61,312.795,311.985,312.39,-1
196,2020-07-10 09:20:00,312.39,312.865,312.235,312.765,-1
197,2020-07-10 09:40:00,312.765,313.095,312.645,312.915,-1
198,2020-07-10 10:00:00,312.915,313.17,312.695,312.745,-1
199,2020-07-10 10:20:00,312.745,313.14,312.595,313.11,-1
200,2020-07-10 10:40:00,313.11,313.335,313.05,313.255,-1
201,2020-07-10 11:00:00,313.255,313.735,313.25,313.415,-1
202,2020-07-10 11:20:00,313.415,313.6,313.205,313.285,-1
203,2020-07-10 11:40:00,313.285,313.4,312.705,312.78,-1
204,2020-07-10 12:00:00,312.78,312.86,311.975,312.425,-1
205,2020-07-10 12:20:00,312.425,314.005,312.21,313.915,-1
206,2020-07-10 12:40:00,313.915,315.135,313.455,313.705,-1
207,2020-07-10 13:00:00,313.705,314.845,313.68,314.27,-1
208,2020-07-10 13:20:00,314.27,314.845,313.46,314.54,-1
209,2020-07-10 13:40:00,314.54,315.095,313.605,313.99,-1
210,2020-07-10 14:00:00,313.99,314.73,312.76,314.15,-1
211,2020-07-10 14:20:00,314.15,315.06,313.93,314.79,-1
212,2020-07-10 14:40:00,314.79,315.65,314.74,315.075,-1
213,2020-07-10 15:00:00,315.075,315.39,314.495,315.225,-1
214,2020-07-10 15:20:00,315.225,315.53,314.86,315.44,-1
215,2020-07-10 15:40:00,315.44,315.95,315.435,315.84,-1
216,2020-07-10 16:00:00,315.84,316.13,315.475,315.57,-1
217,2020-07-10 16:20:00,315.57,315.695,315.115,315.24,-1
218,2020-07-10 16:40:00,315.24,315.88,314.915,315.84,-1
219,2020-07-10 17:00:00,315.84,315.945,315.625,315.735,-1
220,2020-07-10 17:20:00,315.735,316.12,315.63,316.035,-1
221,2020-07-10 17:40:00,316.035,316.67,315.995,316.515,-1
222,2020-07-10 18:00:00,316.515,316.675,316.225,316.375,-1
223,2020-07-10 18:20:00,316.375,316.775,316.185,316.765,-1
224,2020-07-10 18:40:00,316.765,316.945,316.68,316.915,-1
225,2020-07-10 19:00:00,316.915,317.345,316.51,317.32,-1
226,2020-07-10 19:20:00,317.32,317.76,317.11,317.375,-1
227,2020-07-10 19:40:00,317.375,317.875,316.995,317.62,-1
228,2020-07-10 20:00:00,317.62,317.995,317.59,317.815,-1
229,2020-07-10 20:20:00,317.815,318.095,317.675,318.075,-1
230,2020-07-10 20:40:00,318.075,318.185,317.935,318.025,-1
231,2020-07-10 21:00:00,318.025,318.025,317.99,318.0,-1
232,2020-07-10 21:20:00,318.0,318.0,317.81,317.88,-1
233,2020-07-10 21:40:00,317.88,317.955,317.865,317.88,-1
234,2020-07-10 22:00:00,317.88,317.965,317.775,317.965,-1
235,2020-07-10 22:20:00,317.965,317.975,317.85,317.9,-1
236,2020-07-10 22:40:00,317.9,317.985,317.9,317.935,-1
237,2020-07-10 23:00:00,317.935,318.06,317.915,318.06,-1
238,2020-07-10 23:20:00,318.06,318.06,317.96,318.055,-1
239,2020-07-10 23:40:00,318.055,318.105,318.0,318.08,-1
240,2020-07-13 08:00:00,319.08,319.805,313.99,318.885,-1
241,2020-07-13 08:20:00,318.885,318.975,318.35,318.735,-1
242,2020-07-13 08:40:00,318.735,318.985,318.655,318.87,-1
243,2020-07-13 09:00:00,318.87,319.245,318.85,319.145,-1
244,2020-07-13 09:20:00,319.145,319.32,318.57,319.215,-1
245,2020-07-13 09:40:00,319.215,319.375,318.965,319.305,-1
246,2020-07-13 10:00:00,319.305,319.445,319.025,319.4,-1
247,2020-07-13 10:20:00,319.4,319.45,319.185,319.265,-1
248,2020-07-13 10:40:00,319.265,319.83,319.065,319.775,-1
249,2020-07-13 11:00:00,319.775,320.515,319.7,320.12,-1
250,2020-07-13 11:20:00,320.12,320.35,320.085,320.19,-1
251,2020-07-13 11:40:00,320.19,320.4,320.075,320.265,-1
252,2020-07-13 12:00:00,320.265,320.415,320.015,320.085,-1
253,2020-07-13 12:20:00,320.085,320.21,319.845,319.98,-1
254,2020-07-13 12:40:00,319.98,320.2,319.88,320.005,-1
255,2020-07-13 13:00:00,320.005,320.26,319.98,320.26,-1
256,2020-07-13 13:20:00,320.26,320.44,319.715,319.89,-1
257,2020-07-13 13:40:00,319.89,320.32,319.495,319.6,-1
258,2020-07-13 14:00:00,319.6,320.675,319.22,320.64,-1
259,2020-07-13 14:20:00,320.64,321.23,320.585,320.84,-1
260,2020-07-13 14:40:00,320.84,321.68,320.43,321.66,-1
261,2020-07-13 15:00:00,321.66,321.995,321.52,321.935,-1
262,2020-07-13 15:20:00,321.935,322.355,321.69,322.06,-1
263,2020-07-13 15:40:00,322.06,322.105,321.45,321.72,-1
264,2020-07-13 16:00:00,321.72,322.035,321.545,321.76,-1
265,2020-07-13 16:20:00,321.76,322.025,321.69,321.98,-1
266,2020-07-13 16:40:00,321.98,322.03,321.54,321.655,-1
267,2020-07-13 17:00:00,321.655,322.295,321.545,322.245,-1
268,2020-07-13 17:20:00,322.245,322.71,322.165,322.435,-1
269,2020-07-13 17:40:00,322.435,322.49,321.855,321.925,-1
270,2020-07-13 18:00:00,321.925,322.065,320.225,320.915,-1
271,2020-07-13 18:20:00,320.915,320.985,319.075,319.76,-1
272,2020-07-13 18:40:00,319.76,320.63,319.555,320.405,-1
273,2020-07-13 19:00:00,320.405,320.52,317.915,318.08,-1
274,2020-07-13 19:20:00,318.08,318.33,315.235,315.45,-1
275,2020-07-13 19:40:00,315.45,316.815,314.135,314.775,-1
276,2020-07-13 20:00:00,314.775,315.17,314.2,315.08,-1
277,2020-07-13 20:20:00,315.08,315.275,314.88,315.03,-1
278,2020-07-13 20:40:00,315.03,315.07,314.695,314.965,-1
279,2020-07-13 21:00:00,314.965,315.055,314.875,314.975,-1
280,2020-07-13 21:20:00,314.975,315.03,314.725,314.795,-1
281,2020-07-13 21:40:00,314.795,315.045,314.795,315.045,-1
282,2020-07-13 22:00:00,315.045,316.315,315.0,315.715,-1
283,2020-07-13 22:20:00,315.715,316.055,315.685,315.945,-1
284,2020-07-13 22:40:00,315.945,316.01,315.22,315.365,-1
285,2020-07-13 23:00:00,315.365,316.135,315.345,315.59,-1
286,2020-07-13 23:20:00,315.59,315.87,315.585,315.755,-1
287,2020-07-13 23:40:00,315.755,316.43,315.42,315.615,-1
288,2020-07-14 08:00:00,314.87,316.155,313.93,315.865,-1
289,2020-07-14 08:20:00,315.865,316.175,315.71,316.125,-1
290,2020-07-14 08:40:00,316.125,316.34,315.805,316.005,-1
291,2020-07-14 09:00:00,316.005,316.355,315.46,316.225,-1
292,2020-07-14 09:20:00,316.225,316.325,315.955,316.155,-1
293,2020-07-14 09:40:00,316.155,316.2,315.735,315.955,-1
294,2020-07-14 10:00:00,315.955,316.145,315.64,315.72,-1
295,2020-07-14 10:20:00,315.72,316.05,315.49,315.755,-1
296,2020-07-14 10:40:00,315.755,316.145,315.71,316.135,-1
297,2020-07-14 11:00:00,316.135,316.39,315.555,315.865,-1
298,2020-07-14 11:20:00,315.865,316.345,315.805,316.185,-1
299,2020-07-14 11:40:00,316.185,316.485,315.785,316.195,-1
300,2020-07-14 12:00:00,316.195,316.41,315.91,316.08,-1
301,2020-07-14 12:20:00,316.08,316.16,314.43,314.475,-1
302,2020-07-14 12:40:00,314.475,315.145,313.685,313.76,-1
303,2020-07-14 13:00:00,313.76,314.27,313.075,313.41,-1
304,2020-07-14 13:20:00,313.41,314.61,312.82,314.52,-1
305,2020-07-14 13:40:00,314.52,315.31,311.99,313.85,-1
306,2020-07-14 14:00:00,313.85,314.04,312.325,312.915,-1
307,2020-07-14 14:20:00,312.915,315.54,312.66,314.59,-1
308,2020-07-14 14:40:00,314.59,315.915,314.565,314.81,-1
309,2020-07-14 15:00:00,314.81,315.69,314.28,315.5,-1
310,2020-07-14 15:20:00,315.5,316.29,315.08,315.89,-1
311,2020-07-14 15:40:00,315.89,316.69,315.705,316.0,-1
312,2020-07-14 16:00:00,316.0,316.37,315.285,316.25,-1
313,2020-07-14 16:20:00,316.25,316.645,315.795,316.145,-1
314,2020-07-14 16:40:00,316.145,316.335,315.145,315.31,-1
315,2020-07-14 17:00:00,315.31,315.435,314.515,315.17,-1
316,2020-07-14 17:20:00,315.17,316.385,315.11,316.335,-1
317,2020-07-14 17:40:00,316.335,316.99,315.745,316.33,-1
318,2020-07-14 18:00:00,316.33,317.465,315.9,317.34,-1
319,2020-07-14 18:20:00,317.34,317.67,316.66,316.73,-1
320,2020-07-14 18:40:00,316.73,317.605,316.445,317.415,-1
321,2020-07-14 19:00:00,317.415,317.56,315.78,316.215,-1
322,2020-07-14 19:20:00,316.215,317.79,316.135,317.7,-1
323,2020-07-14 19:40:00,317.7,319.31,317.625,318.885,-1
324,2020-07-14 20:00:00,318.885,318.975,318.34,318.53,-1
325,2020-07-14 20:20:00,318.53,318.61,318.235,318.325,-1
326,2020-07-14 20:40:00,318.325,318.655,318.32,318.53,-1
327,2020-07-14 21:00:00,318.53,321.765,318.38,321.2,-1
328,2020-07-14 21:20:00,321.2,321.775,320.575,321.045,-1
329,2020-07-14 21:40:00,321.045,321.175,320.32,320.41,-1
330,2020-07-14 22:00:00,320.41,321.48,320.355,321.185,-1
331,2020-07-14 22:20:00,321.185,321.63,320.9,321.265,-1
332,2020-07-14 22:40:00,321.265,321.585,321.185,321.295,-1
333,2020-07-14 23:00:00,321.295,321.445,321.015,321.095,-1
334,2020-07-14 23:20:00,321.095,321.165,320.9,320.995,-1
335,2020-07-14 23:40:00,320.995,321.085,320.605,321.085,-1
336,2020-07-15 08:00:00,320.65,321.11,320.63,320.66,-1
337,2020-07-15 08:20:00,320.66,321.085,320.4,320.76,-1
338,2020-07-15 08:40:00,320.76,320.77,320.41,320.445,-1
339,2020-07-15 09:00:00,320.445,320.57,320.095,320.385,-1
340,2020-07-15 09:20:00,320.385,320.61,320.195,320.36,-1
341,2020-07-15 09:40:00,320.36,320.445,320.12,320.225,-1
342,2020-07-15 10:00:00,320.225,322.315,320.15,321.085,-1
343,2020-07-15 10:20:00,321.085,321.67,320.945,321.47,-1
344,2020-07-15 10:40:00,321.47,322.23,321.405,322.04,-1
345,2020-07-15 11:00:00,322.04,323.32,321.905,322.345,-1
346,2020-07-15 11:20:00,322.345,322.815,322.3,322.485,-1
347,2020-07-15 11:40:00,322.485,322.84,322.4,322.775,-1
348,2020-07-15 12:00:00,322.775,323.065,322.51,322.775,-1
349,2020-07-15 12:20:00,322.775,323.095,322.66,322.98,-1
350,2020-07-15 12:40:00,322.98,323.405,322.79,323.27,-1
351,2020-07-15 13:00:00,323.27,323.275,322.4,322.82,-1
352,2020-07-15 13:20:00,322.82,322.85,321.23,321.44,-1
353,2020-07-15 13:40:00,321.44,322.545,321.38,321.87,-1
354,2020-07-15 14:00:00,321.87,322.155,321.125,322.005,-1
355,2020-07-15 14:20:00,322.005,322.96,321.995,322.79,-1
356,2020-07-15 14:40:00,322.79,323.035,322.155,322.24,-1
357,2020-07-15 15:00:00,322.24,322.47,321.005,321.33,-1
358,2020-07-15 15:20:00,321.33,321.83,320.56,320.79,-1
359,2020-07-15 15:40:00,320.79,321.115,319.725,319.75,-1
360,2020-07-15 16:00:00,319.75,320.545,319.26,320.52,-1
361,2020-07-15 16:20:00,320.52,320.725,319.795,319.9,-1
362,2020-07-15 16:40:00,319.9,321.12,319.82,321.075,-1
363,2020-07-15 17:00:00,321.075,321.645,320.7,321.26,-1
364,2020-07-15 17:20:00,321.26,321.775,320.92,321.56,-1
365,2020-07-15 17:40:00,321.56,321.72,320.93,321.095,-1
366,2020-07-15 18:00:00,321.095,322.195,320.77,321.765,-1
367,2020-07-15 18:20:00,321.765,322.205,321.435,321.94,-1
368,2020-07-15 18:40:00,321.94,322.135,320.9,320.92,-1
369,2020-07-15 19:00:00,320.92,321.4,320.19,321.065,-1
370,2020-07-15 19:20:00,321.065,322.09,320.78,321.925,-1
371,2020-07-15 19:40:00,321.925,322.585,321.36,321.86,-1
372,2020-07-15 20:00:00,321.86,322.085,321.615,322.055,-1
373,2020-07-15 20:20:00,322.055,322.14,321.92,322.055,-1
374,2020-07-15 20:40:00,322.055,322.395,322.025,322.155,-1
375,2020-07-15 21:00:00,322.155,322.305,322.025,322.255,-1
376,2020-07-15 21:20:00,322.255,322.265,322.16,322.18,-1
377,2020-07-15 21:40:00,322.18,322.655,322.175,322.26,-1
378,2020-07-15 22:00:00,322.26,322.84,322.23,322.645,-1
379,2020-07-15 22:20:00,322.645,322.785,322.295,322.495,-1
380,2020-07-15 22:40:00,322.495,322.495,320.925,321.81,-1
381,2020-07-15 23:00:00,321.81,322.09,321.785,321.935,-1
382,2020-07-15 23:20:00,321.935,322.195,321.745,321.88,-1
383,2020-07-15 23:40:00,321.88,321.945,321.785,321.82,-1
384,2020-07-16 08:00:00,320.05,322.71,315.535,319.86,-1
385,2020-07-16 08:20:00,319.86,319.92,319.155,319.29,-1
386,2020-07-16 08:40:00,319.29,319.625,319.22,319.535,-1
387,2020-07-16 09:00:00,319.535,319.535,318.915,319.285,-1
388,2020-07-16 09:20:00,319.285,319.7,319.16,319.655,-1
389,2020-07-16 09:40:00,319.655,319.82,319.29,319.45,-1
390,2020-07-16 10:00:00,319.45,319.865,319.385,319.795,-1
391,2020-07-16 10:20:00,319.795,319.82,319.185,319.615,-1
392,2020-07-16 10:40:00,319.615,319.995,319.57,319.905,-1
393,2020-07-16 11:00:00,319.905,320.25,319.7,320.075,-1
394,2020-07-16 11:20:00,320.075,320.25,319.88,319.985,-1
395,2020-07-16 11:40:00,319.985,321.98,317.685,319.97,-1
396,2020-07-16 12:00:00,319.97,320.075,319.795,320.03,-1
397,2020-07-16 12:20:00,320.03,320.08,319.315,319.325,-1
398,2020-07-16 12:40:00,319.325,319.915,319.315,319.635,-1
399,2020-07-16 13:00:00,319.635,320.455,319.465,319.99,-1
400,2020-07-16 13:20:00,319.99,320.115,319.095,319.97,-1
401,2020-07-16 13:40:00,319.97,320.46,319.29,319.73,-1
402,2020-07-16 14:00:00,319.73,320.165,319.08,319.76,-1
403,2020-07-16 14:20:00,319.76,320.475,319.475,320.33,-1
404,2020-07-16 14:40:00,320.33,320.715,319.815,319.905,-1
405,2020-07-16 15:00:00,319.905,320.07,319.335,319.665,-1
406,2020-07-16 15:20:00,319.665,320.3,319.56,319.735,-1
407,2020-07-16 15:40:00,319.735,319.89,319.28,319.795,-1
